lulu-sk/CodexFlow	84	CodexFlow is a unified desktop workbench for AI coding agents (Codex/Claude/Gemini/Antigravity) across Windows and WSL. Organize chats by project, run parallel tasks via Git worktrees, build rich prompts with files/@refs, and resume any session in one click.
reallygood83/hermes-for-web	82	A personalized web workbench for Hermes Agent with setup packs, artifacts, memory-aware onboarding, and local+remote model workflows.
thisguymartin/grove	79	AI-native terminal workspace. One command to launch colored Zellij tabs per git worktree, each with LazyGit + AI Agent + Workbench.
tech4idea/viforge	77	ViForge is a local-first AI collaboration workbench for creative and knowledge work. It helps people turn ideas, judgment, and personal methodology into reusable agents, skills, knowledge bases, and evaluable workflows.
olly-styles/WorkBench	74	WorkBench: a Benchmark Dataset for Agents in a Realistic Workplace Setting. COLM 2024.
ThilinaTLM/nerve	67	A transparent, local-first desktop coding harness with the focus of a small agent and the workflow of a complete workbench.
wangjc683/galley	61	Open-source local agent-team workbench built on GenericAgent — run a crew of agents on your desktop; a Supervisor agent takes over from your phone when you step away. / 基于 GenericAgent 的开源本地 Agent 工作台：桌上跑着一支 Agent 队伍，出门后手机里的 Supervisor Agent 替你接管。
BehiSecc/HuntProxy	60	A web security workbench built for AI agents.
ZhiweiWei-NAMI/AeroAgentSim	58	AeroAgentSim is a discrete-event simulation toolkit and developer workbench for low-altitude autonomous systems. 
qingni/AgentCrew	56	A universal orchestration workbench for macOS. Seamlessly mix AI models (Codex, Claude) with traditional CLI tools (git, npm) via static DAG pipelines or dynamic self-healing agents, creating a fully automated closed-loop for development and ops.
Peter-So/Agentic-Writing-Workbench	55	
exqqstar/ExAgent	54	ExAgent monorepo: Rust agent runtime and Tauri desktop workbench.
Azure-Samples/adaptive-rag-workbench	53	Sample for context-aware Agentic RaG, Q&A with multi-source verification, and self-curating knowledge base. Powered by Azure AI Foundry Agent Service, Azure AI Search with agentic retrieval and query rewrite, Semantic Kernel and LangGraph agents running in Azure Container Apps, and ready for Copilot Studio
Qredence/fleet-rlm	51	Agentic RLM workbench on DSPy 3.3: sandboxed code execution, live operator streaming over SSE, durable sessions & artifacts, terminal-first client
zxerai/novelix	48	novelix— Autonomous novel writing AI agent. 10-agent pipeline for fiction writing with Studio web workbench, TUI, and CLI.
armpro24-blip/cad-cae-copilot	47	CAD/CAE Copilot — an AI-native CAD/CAE/CAX workbench for AI agents. Text-to-CAD, text-to-CAE, real build123d/OpenCASCADE geometry, editable parameters, stable topology pointers, deterministic critique, and MCP server tools.
Qiyuanqiii/CTF-CyberAgent-Workbench	46	(还未完成仍在开发)本地优先、可恢复、可审计的智能体运行时与工作台，面向代码任务和受控网络安全工作流。
rison114514/grad-research-workbench	44	面向工科研究生的本地智能工作台 · Electron 桌面应用（本地 JSON 存储 + AI Agent）
sideseat/sideseat	44	Unified workbench for building and debugging AI Agents
