project820/gjc-multivendor-setup-guide	39	GJC(Gajae Code) 5구독 멀티벤더 셋업 — 3대 리서치(Codex/LLM Council/Opus ultracode) + 엔진 ground-truth + red-team 통합 가이드
tankpkg/tank	38	Security-first package manager for AI agent skills
MiguelAxcar/ai-rpi-protocol	37	Repo-native protocol for AI-assisted coding that enforces a simple discipline: research first, plan second, code last. Drop it into any repository to reduce wrong implementations, cut rewrite cycles, and improve decisions earlier in the workflow. Works with Cursor, VS Code, Claude Code, and Windsurf across Claude, GPT, Gemini, Grok, and DeepSeek.
sky-valley/pi	36	A pure-Go port of pi (earendil-works/pi) — the pi-ai unified multi-provider LLM API, pi-agent-core agent loop, and pi-coding-agent, native in Go with no Node.js runtime. Anthropic/OpenAI/Google, 999-model catalog.
transcendr/slopware-skills	34	Free, portable AI agent skills and plugins for Codex, Claude Code, and Agent Skills clients by Slopware Engineer (@aienginerd). Home of the MSW Kernel for Minimum Sufficient Work.
24601/surreal-skills	34	Expert SurrealDB 3 skill for AI coding agents (Claude, Codex, Amp, Gemini CLI, Copilot, Cursor). SurrealQL, multi-model data modeling, graph queries, vector search, WASM extensions, and full ecosystem.
OutlineDriven/odin-claude-plugin	34	Outline-Driven Development for Claude Code - 46 agents, 25+ skills, diagram-first methodology, AST-based editing, atomic commits.
mideco-tech/codex-tg	32	Telegram remote UI and observer for OpenAI Codex App Server. Control Codex threads, tools, Plan Mode, and local coding agents from Telegram.
zap-coding-agent/zap-coding-agent	32	ZAP is a terminal-first, local AI coding agent built in Rust. It uses AST-powered codebase indexing and lazy-loaded skills to completely eliminate prompt bloat and minimize context token costs.
ohad6k/VibeRaven	31	The open-source cockpit for AI coding agents. Map your repo, control what your agents can touch, and see what changed before you ship.
rizwan3d/StemCode	31	Local-first AI coding agent for desktop, terminal, VS Code, Visual Studio, and CI code reviews.
