HazAT/glimpse	953	Native micro Web UI for scripts and agents — super fast OS native webview with bidirectional JSON communication for agents
microsoft/WindowsAgentArena	887	Windows Agent Arena (WAA) 🪟 is a scalable OS platform for testing and benchmarking of multi-modal AI agents.
EmpireProject/EmPyre	872	A post-exploitation OS X/Linux agent written in Python 2.7
nuwax-ai/nuwax	871	Nuwax Agent OS - An enterprise-grade AI Agent Development and Operation Platform - Providing a complete solution for agent creation and distribution, knowledge base management, model proxy, memory system, and plugin ecosystem.
yayasoumah/pocket-server	838	An OS for your agents, built for your pocket.
vinhnx/VTCode	811	VT Code is a Rust coding agent with LLM-native code understanding, OS-native sandboxing, and multi-provider support.
23blocks-OS/ai-maestro	749	AI Agent Orchestrator with Skills System - Give AI Agents superpowers: memory search, code graph queries, agent-to-agent messaging. Manage Claude, Codex or any AI Agent from one dashboard. Move Agents between computers and locations
AirtestProject/iOS-Tagent	723	iOS support agent for automation
dongshuyan/compass-skills	699	司南：个性化 AI 任务总控 Skills 系统 /COMPASS: Personal Alignment Skills OS for AI Agents
GeminiLight/MindOS	661	MindOS is a Human-AI Collaborative Mind System, where human thinks and agents act. Globally sync your mind for all agents: transparent, controllable, and evolving symbiotically.
selwin/django-user_agents	647	A django package that allows easy identification of visitor's browser, OS and device information,  including whether the visitor uses a mobile phone, tablet or a touch capable device.
Arvincreator/project-golem	637	OS-level autonomous AI agent with long-term memory, multi-agent coordination, Titan Chronos scheduler & Moltbot Social Core
ynulihao/AgentSkillOS	603	Build your agent from 200,000+ skills via skill RETRIEVAL & ORCHESTRATION
Bennettxai/FounderOS-DEMO	603	An open-source, single-operator business command center: run a one-person operated company as AI-assisted departments (comms, funnel, social, finances, agents, and a knowledge graph) from one live dashboard.
openxlings/xlings	602	Universal package infrastructure with OS-like SubOS isolation - Multi-version · Rootless · Decentralized Index · Agent-ready.
MaxFreedomPollard/Compartment	594	Encrypted, fully offline agentic memory. One click install, GUI w/ memory map, all OS and agents. Superior memory creation, storage and retrieval.
melgarafael/DeskcommCRM	578	Open-source AI sales OS — self-hosted CRM with native AI agents + WhatsApp (WAHA). Open alternative to Kommo, Octadesk & Intercom for any business that sells by chat. MCP-ready, multi-tenant, LGPD.
amanaiproduct/personal-os	558	Framework for a local AI agent powered task management system 
