agentrq/agentrq	1081	AgentRQ: Human-in-loop realtime conversational task manager for AI Agents. Self-hosted! Control your own agents from wherever you want Mobile, Web, Desktop. Designed to work well with your own Claude subscriptions and any harness.
langchain-ai/agent-inbox	1074	📥 An inbox UX for interacting with human-in-the-loop agents.
bradAGI/awesome-cli-coding-agents	1032	Curated directory of terminal-native AI coding agents and the harnesses that orchestrate them. Covers open-source tools (Pi, OpenCode, Aider, Goose), platform agents (Claude Code, Codex, Gemini CLI), parallel runners, autonomous loops, and agent infrastructure. 
iannuttall/ralph	952	A minimal, file‑based agent loop for autonomous coding.
sipyourdrink-ltd/bernstein	936	Deterministic orchestrator for CLI coding agents (Claude Code, Codex, Gemini CLI, +40 more). No model in the coordination loop, so parallel runs in per-task git worktrees replay byte-identically. Signed lineage plus an opt-in HMAC audit chain a reviewer checks offline. Cluster mode, air-gap deploy. Status: beta. https://bernstein.run
huytieu/COG-second-brain	926	Self-evolving second brain with 33 AI skills, 10 agents, and people CRM. Closed-loop harness: a V-model verification lifecycle where the worker never grades its own homework. Plus paired anti-slop design skills for marketing and product UI. Works with Claude Code, Cursor, Kiro, Gemini CLI, Codex.
tomasz-tomczyk/crit	922	Your feedback loop with the agent
snwfdhmp/awesome-ralph	917	A curated list of resources about Ralph, the AI coding technique that runs AI coding agents in automated loops until specifications are fulfilled.
vercel-labs/ralph-loop-agent	826	Continuous Autonomy for the AI SDK
valkor-ai/loom	825	Loop engineering for agentic software delivery.
H-mmer/pentest-agents	803	Bug bounty agent framework for Claude Code, Codex, Gemini, Cursor, Windsurf, Copilot, and OpenClaw — 48 agents, 26 commands, 19 CLI tools, 2 MCP servers, autonomous hunt loops, exploit chain builder.
jonigl/mcp-client-for-ollama	802	Harness the power of local LLMs with this TUI MCP Client for Ollama. Featuring all core MCP primitives (tools, prompts, resources), agent mode, multi-server, model switching, streaming responses, human-in-the-loop, thinking mode, model params config, system prompts, and saved preferences.
Haohao-end/openagent	792	What if OpenAI Deep Research and Dify were one platform? OpenAgent — harness architecture for rapidly building vertical AI agents, with deep reasoning loops, visual workflows, RAG, and A2A delegation. 
LvcidPsyche/auto-browser	772	Give your AI agent a real browser — with a human in the loop. Open-source MCP-native browser agent.
Archive228/loopkit	749	33 battle-tested skills + minimal .claude harness for any coding agent (Claude Code, Cursor, Codex, Gemini CLI).
ksimback/looper	705	Design visual, review-gated agent loops for Claude Code before you run them.
plasma-ai/fractal	693	Hierarchical agent loops with recursive self-organization.
aeonfun/aeon	675	The most autonomous AI agent framework: runs unattended on GitHub Actions, self-healing skills, drives Claude Code, Grok, Codex & more. No approval loops. Configure once, forget forever.
FerroxLabs/agents-md	657	Drop-in AGENTS.md that makes every coding agent behave like a senior engineer instead of an eager intern. Kills sycophancy, stops drive-by refactors, forces verification loops. Synthesizes Karpathy's four principles and Boris Cherny's Claude Code workflow. Works with Claude Code, Codex, Gemini CLI, Cursor, and the open standard.
